source,interaction,target
Gene7736__orphanReac3OHSEBACtxc,1,Metab__3ohsebac_c
Metab__3ohsebac_c,1,Gene7737__orphanReac3OHSEBACte
Gene7737__orphanReac3OHSEBACte,1,Metab__3ohsebac_e
Metab__sbcoa_x,1,Gene7739__ACOX1_ECH1
Gene7739__ACOX1_ECH1,1,Metab__HMDB0003125_x
Gene7739__ACOX1_ECH1,1,Metab__3ohsubcoa_x
Metab__sbcoa_x,1,Gene7739__ACOX1_EHHADH
Gene7739__ACOX1_EHHADH,1,Metab__HMDB0003125_x
Gene7739__ACOX1_EHHADH,1,Metab__3ohsubcoa_x
Metab__M01235_e,1,Gene7740__SLC27A6
Gene7740__SLC27A6,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP3
Gene7740__FABP3,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__SLC27A1
Gene7740__SLC27A1,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__CD36
Gene7740__CD36,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__SLC27A3
Gene7740__SLC27A3,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP2
Gene7740__FABP2,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP1
Gene7740__FABP1,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP7
Gene7740__FABP7,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP5
Gene7740__FABP5,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__SLC27A4
Gene7740__SLC27A4,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP6
Gene7740__FABP6,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP4
Gene7740__FABP4,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP12
Gene7740__FABP12,1,Metab__M01235_c
Metab__M01235_e,1,Gene7740__FABP9
Gene7740__FABP9,1,Metab__M01235_c
Metab__M01235_c,1,Gene7741__ACSL4
Gene7741__ACSL4,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__ACSBG1
Gene7741__ACSBG1,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__ACSL3
Gene7741__ACSL3,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__ACSBG2
Gene7741__ACSBG2,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__SLC27A2
Gene7741__SLC27A2,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__ACSL1
Gene7741__ACSL1,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__ACSL6
Gene7741__ACSL6,1,Metab__M01236_c
Metab__M01235_c,1,Gene7741__ACSL5
Gene7741__ACSL5,1,Metab__M01236_c
Metab__M01236_c,1,Gene7742__ACOT7
Gene7742__ACOT7,1,Metab__M01235_c
Metab__M01236_c,1,Gene7742__ACOT2
Gene7742__ACOT2,1,Metab__M01235_c
Metab__M01236_c,1,Gene7742__BAAT
Gene7742__BAAT,1,Metab__M01235_c
Metab__M01236_c,1,Gene7742__ACOT4
Gene7742__ACOT4,1,Metab__M01235_c
Metab__M01236_c,1,Gene7742__ACOT1
Gene7742__ACOT1,1,Metab__M01235_c
Metab__M01236_c,1,Gene7742__ACOT6
Gene7742__ACOT6,1,Metab__M01235_c
Metab__M01236_c,1,Gene7742__AC098591.2
Gene7742__AC098591.2,1,Metab__M01235_c
Metab__M01235_c,1,Gene7743__ABCA1
Gene7743__ABCA1,1,Metab__M01235_e
Metab__M01207_e,1,Gene7744__SLC27A6
Gene7744__SLC27A6,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP3
Gene7744__FABP3,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__SLC27A1
Gene7744__SLC27A1,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__CD36
Gene7744__CD36,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__SLC27A3
Gene7744__SLC27A3,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP2
Gene7744__FABP2,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP1
Gene7744__FABP1,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP7
Gene7744__FABP7,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP5
Gene7744__FABP5,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__SLC27A4
Gene7744__SLC27A4,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP6
Gene7744__FABP6,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP4
Gene7744__FABP4,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP12
Gene7744__FABP12,1,Metab__M01207_c
Metab__M01207_e,1,Gene7744__FABP9
Gene7744__FABP9,1,Metab__M01207_c
Metab__M01207_c,1,Gene7745__ACSL4
Gene7745__ACSL4,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__ACSBG1
Gene7745__ACSBG1,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__ACSL3
Gene7745__ACSL3,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__ACSBG2
Gene7745__ACSBG2,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__SLC27A2
Gene7745__SLC27A2,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__ACSL1
Gene7745__ACSL1,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__ACSL6
Gene7745__ACSL6,1,Metab__M00123_c
Metab__M01207_c,1,Gene7745__ACSL5
Gene7745__ACSL5,1,Metab__M00123_c
Metab__HMDB0010378_c,1,Gene7746__ABCA1
Gene7746__ABCA1,1,Metab__HMDB0010378_e
Metab__HMDB0002345_e,1,Gene7747__SLC27A6
Gene7747__SLC27A6,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP3
Gene7747__FABP3,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__SLC27A1
Gene7747__SLC27A1,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__CD36
Gene7747__CD36,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__SLC27A3
Gene7747__SLC27A3,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP2
Gene7747__FABP2,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP1
Gene7747__FABP1,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP7
Gene7747__FABP7,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP5
Gene7747__FABP5,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__SLC27A4
Gene7747__SLC27A4,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP6
Gene7747__FABP6,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP4
Gene7747__FABP4,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP12
Gene7747__FABP12,1,Metab__HMDB0002345_c
Metab__HMDB0002345_e,1,Gene7747__FABP9
Gene7747__FABP9,1,Metab__HMDB0002345_c
Metab__HMDB0002345_c,1,Gene7748__ACSL4
Gene7748__ACSL4,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__ACSBG1
Gene7748__ACSBG1,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__ACSL3
Gene7748__ACSL3,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__ACSBG2
Gene7748__ACSBG2,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__SLC27A2
Gene7748__SLC27A2,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__ACSL1
Gene7748__ACSL1,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__ACSL6
Gene7748__ACSL6,1,Metab__M02052_c
Metab__HMDB0002345_c,1,Gene7748__ACSL5
Gene7748__ACSL5,1,Metab__M02052_c
Metab__M02052_c,1,Gene7749__ACOT7
Gene7749__ACOT7,1,Metab__HMDB0002345_c
Metab__M02052_c,1,Gene7749__ACOT2
Gene7749__ACOT2,1,Metab__HMDB0002345_c
Metab__M02052_c,1,Gene7749__BAAT
Gene7749__BAAT,1,Metab__HMDB0002345_c
Metab__M02052_c,1,Gene7749__ACOT4
Gene7749__ACOT4,1,Metab__HMDB0002345_c
Metab__M02052_c,1,Gene7749__ACOT1
Gene7749__ACOT1,1,Metab__HMDB0002345_c
Metab__M02052_c,1,Gene7749__ACOT6
Gene7749__ACOT6,1,Metab__HMDB0002345_c
Metab__M02052_c,1,Gene7749__AC098591.2
Gene7749__AC098591.2,1,Metab__HMDB0002345_c
Metab__HMDB0002345_c,1,Gene7750__ABCA1
Gene7750__ABCA1,1,Metab__HMDB0002345_e
Metab__HMDB0000944_c,1,Gene7751__ABCA1
Gene7751__ABCA1,1,Metab__HMDB0000944_e
Metab__HMDB0002068_c,1,Gene7752__ABCA1
Gene7752__ABCA1,1,Metab__HMDB0002068_e
Metab__HMDB0002884_c,1,Gene7753__ACSL4
Gene7753__ACSL4,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__ACSBG1
Gene7753__ACSBG1,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__ACSL3
Gene7753__ACSL3,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__ACSBG2
Gene7753__ACSBG2,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__SLC27A2
Gene7753__SLC27A2,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__ACSL1
Gene7753__ACSL1,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__ACSL6
Gene7753__ACSL6,1,Metab__M00006_c
Metab__HMDB0002884_c,1,Gene7753__ACSL5
Gene7753__ACSL5,1,Metab__M00006_c
Metab__HMDB0001160_e,1,Gene7754__SLC27A6
Gene7754__SLC27A6,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP3
Gene7754__FABP3,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__SLC27A1
Gene7754__SLC27A1,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__CD36
Gene7754__CD36,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__SLC27A3
Gene7754__SLC27A3,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP2
Gene7754__FABP2,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP1
Gene7754__FABP1,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP7
Gene7754__FABP7,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP5
Gene7754__FABP5,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__SLC27A4
Gene7754__SLC27A4,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP6
Gene7754__FABP6,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP4
Gene7754__FABP4,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP12
Gene7754__FABP12,1,Metab__HMDB0001160_c
Metab__HMDB0001160_e,1,Gene7754__FABP9
Gene7754__FABP9,1,Metab__HMDB0001160_c
Metab__3ohsubac_x,1,Gene7755__orphanReac3OHSUBACtxc
Gene7755__orphanReac3OHSUBACtxc,1,Metab__3ohsubac_c
Metab__3ohsubac_c,1,Gene7756__orphanReac3OHSUBACte
Gene7756__orphanReac3OHSUBACte,1,Metab__3ohsubac_e
Metab__HMDB0002845_c,1,Gene7758__orphanReacCAPROICc
Gene7758__orphanReacCAPROICc,1,Metab__caproic_c
Metab__HMDB0000482_c,1,Gene7760__orphanReac7OHOCTAc
Gene7760__orphanReac7OHOCTAc,1,Metab__7ohocata_c
Metab__7ohocata_c,1,Gene7761__orphanReac7OHOCTAte
Gene7761__orphanReac7OHOCTAte,1,Metab__7ohocata_e
Metab__HMDB0001088_c,1,Gene7763__orphanReacETHMALCOAc
Gene7763__orphanReacETHMALCOAc,1,Metab__ethmalcoa_c
Metab__ethmalcoa_c,1,Gene7764__orphanReacETHMALACc
Gene7764__orphanReacETHMALACc,1,Metab__ethmalac_c
Metab__ethmalac_c,1,Gene7765__orphanReacETHMALACte
Gene7765__orphanReacETHMALACte,1,Metab__ethmalac_e
Metab__HMDB0000123_c,1,Gene7766__GLYAT
Metab__HMDB0002845_c,1,Gene7766__GLYAT
Gene7766__GLYAT,1,Metab__hexgly_c
Metab__ethmalcoa_c,1,Gene7767__orphanReacMETHSUCCOAc
Gene7767__orphanReacMETHSUCCOAc,1,Metab__methsuccoa_c
Metab__methsucc_c,1,Gene7768__orphanReacMETHSUCCte
Gene7768__orphanReacMETHSUCCte,1,Metab__methsucc_e
Metab__subgly_c,1,Gene7770__orphanReacSUBGLYte
Gene7770__orphanReacSUBGLYte,1,Metab__subgly_e
Metab__HMDB0001259_m,1,Gene7771__orphanReac4OHBUTm
Gene7771__orphanReac4OHBUTm,1,Metab__4ohbut_m
Metab__4ohbut_c,1,Gene7772__orphanReac4OHBUTtce
Gene7772__orphanReac4OHBUTtce,1,Metab__4ohbut_e
Metab__HMDB0001160_c,1,Gene7773__ACSL4
Gene7773__ACSL4,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__ACSBG1
Gene7773__ACSBG1,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__ACSL3
Gene7773__ACSL3,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__ACSBG2
Gene7773__ACSBG2,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__SLC27A2
Gene7773__SLC27A2,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__ACSL1
Gene7773__ACSL1,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__ACSL6
Gene7773__ACSL6,1,Metab__M03047_c
Metab__HMDB0001160_c,1,Gene7773__ACSL5
Gene7773__ACSL5,1,Metab__M03047_c
Metab__M03047_c,1,Gene7774__ACOT7
Gene7774__ACOT7,1,Metab__HMDB0001160_c
Metab__M03047_c,1,Gene7774__ACOT2
Gene7774__ACOT2,1,Metab__HMDB0001160_c
Metab__M03047_c,1,Gene7774__BAAT
Gene7774__BAAT,1,Metab__HMDB0001160_c
Metab__M03047_c,1,Gene7774__ACOT4
Gene7774__ACOT4,1,Metab__HMDB0001160_c
Metab__M03047_c,1,Gene7774__ACOT1
Gene7774__ACOT1,1,Metab__HMDB0001160_c
Metab__M03047_c,1,Gene7774__ACOT6
Gene7774__ACOT6,1,Metab__HMDB0001160_c
Metab__M03047_c,1,Gene7774__AC098591.2
Gene7774__AC098591.2,1,Metab__HMDB0001160_c
Metab__HMDB0002356_c,1,Gene7775__ABCA1
Gene7775__ABCA1,1,Metab__HMDB0002356_e
Metab__HMDB0006290_c,1,Gene7776__ACOT7
Gene7776__ACOT7,1,Metab__HMDB0001388_c
Metab__HMDB0006290_c,1,Gene7776__ACOT2
Gene7776__ACOT2,1,Metab__HMDB0001388_c
Metab__HMDB0006290_c,1,Gene7776__BAAT
Gene7776__BAAT,1,Metab__HMDB0001388_c
Metab__HMDB0006290_c,1,Gene7776__ACOT4
Gene7776__ACOT4,1,Metab__HMDB0001388_c
Metab__HMDB0006290_c,1,Gene7776__ACOT1
Gene7776__ACOT1,1,Metab__HMDB0001388_c
Metab__HMDB0006290_c,1,Gene7776__ACOT6
Gene7776__ACOT6,1,Metab__HMDB0001388_c
Metab__HMDB0006290_c,1,Gene7776__AC098591.2
Gene7776__AC098591.2,1,Metab__HMDB0001388_c
Metab__HMDB0002177_c,1,Gene7777__ABCA1
Gene7777__ABCA1,1,Metab__HMDB0002177_e
Metab__tmndnccoa_c,1,Gene7778__ACOT7
Gene7778__ACOT7,1,Metab__HMDB0001999_c
Metab__tmndnccoa_c,1,Gene7778__ACOT2
Gene7778__ACOT2,1,Metab__HMDB0001999_c
Metab__tmndnccoa_c,1,Gene7778__BAAT
Gene7778__BAAT,1,Metab__HMDB0001999_c
Metab__tmndnccoa_c,1,Gene7778__ACOT4
Gene7778__ACOT4,1,Metab__HMDB0001999_c
Metab__tmndnccoa_c,1,Gene7778__ACOT1
Gene7778__ACOT1,1,Metab__HMDB0001999_c
Metab__tmndnccoa_c,1,Gene7778__ACOT6
Gene7778__ACOT6,1,Metab__HMDB0001999_c
Metab__tmndnccoa_c,1,Gene7778__AC098591.2
Gene7778__AC098591.2,1,Metab__HMDB0001999_c
Metab__HMDB0001999_c,1,Gene7779__ABCA1
Gene7779__ABCA1,1,Metab__HMDB0001999_e
Metab__HMDB0006267_c,1,Gene7780__ACOT7
Gene7780__ACOT7,1,Metab__HMDB0006528_c
Metab__HMDB0006267_c,1,Gene7780__ACOT2
Gene7780__ACOT2,1,Metab__HMDB0006528_c
Metab__HMDB0006267_c,1,Gene7780__BAAT
Gene7780__BAAT,1,Metab__HMDB0006528_c
Metab__HMDB0006267_c,1,Gene7780__ACOT4
Gene7780__ACOT4,1,Metab__HMDB0006528_c
Metab__HMDB0006267_c,1,Gene7780__ACOT1
Gene7780__ACOT1,1,Metab__HMDB0006528_c
Metab__HMDB0006267_c,1,Gene7780__ACOT6
Gene7780__ACOT6,1,Metab__HMDB0006528_c
Metab__HMDB0006267_c,1,Gene7780__AC098591.2
Gene7780__AC098591.2,1,Metab__HMDB0006528_c
Metab__tetpent3coa_c,1,Gene7781__ACOT7
Gene7781__ACOT7,1,Metab__tetpent3_c
Metab__tetpent3coa_c,1,Gene7781__ACOT2
Gene7781__ACOT2,1,Metab__tetpent3_c
Metab__tetpent3coa_c,1,Gene7781__BAAT
Gene7781__BAAT,1,Metab__tetpent3_c
Metab__tetpent3coa_c,1,Gene7781__ACOT4
Gene7781__ACOT4,1,Metab__tetpent3_c
Metab__tetpent3coa_c,1,Gene7781__ACOT1
Gene7781__ACOT1,1,Metab__tetpent3_c
Metab__tetpent3coa_c,1,Gene7781__ACOT6
Gene7781__ACOT6,1,Metab__tetpent3_c
Metab__tetpent3coa_c,1,Gene7781__AC098591.2
Gene7781__AC098591.2,1,Metab__tetpent3_c
Metab__tethex3coa_c,1,Gene7782__ACOT7
Gene7782__ACOT7,1,Metab__HMDB0013025_c
Metab__tethex3coa_c,1,Gene7782__ACOT2
Gene7782__ACOT2,1,Metab__HMDB0013025_c
Metab__tethex3coa_c,1,Gene7782__BAAT
Gene7782__BAAT,1,Metab__HMDB0013025_c
Metab__tethex3coa_c,1,Gene7782__ACOT4
Gene7782__ACOT4,1,Metab__HMDB0013025_c
Metab__tethex3coa_c,1,Gene7782__ACOT1
Gene7782__ACOT1,1,Metab__HMDB0013025_c
Metab__tethex3coa_c,1,Gene7782__ACOT6
Gene7782__ACOT6,1,Metab__HMDB0013025_c
Metab__tethex3coa_c,1,Gene7782__AC098591.2
Gene7782__AC098591.2,1,Metab__HMDB0013025_c
Metab__HMDB0013025_c,1,Gene7783__ABCA1
Gene7783__ABCA1,1,Metab__HMDB0013025_e
Metab__c226coa_c,1,Gene7784__ACOT7
Gene7784__ACOT7,1,Metab__HMDB0002183_c
Metab__c226coa_c,1,Gene7784__ACOT2
Gene7784__ACOT2,1,Metab__HMDB0002183_c
Metab__c226coa_c,1,Gene7784__BAAT
Gene7784__BAAT,1,Metab__HMDB0002183_c
Metab__c226coa_c,1,Gene7784__ACOT4
Gene7784__ACOT4,1,Metab__HMDB0002183_c
Metab__c226coa_c,1,Gene7784__ACOT1
Gene7784__ACOT1,1,Metab__HMDB0002183_c
Metab__c226coa_c,1,Gene7784__ACOT6
Gene7784__ACOT6,1,Metab__HMDB0002183_c
Metab__c226coa_c,1,Gene7784__AC098591.2
Gene7784__AC098591.2,1,Metab__HMDB0002183_c
Metab__M00010_e,1,Gene7785__SLC27A6
Gene7785__SLC27A6,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP3
Gene7785__FABP3,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__SLC27A1
Gene7785__SLC27A1,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__CD36
Gene7785__CD36,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__SLC27A3
Gene7785__SLC27A3,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP2
Gene7785__FABP2,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP1
Gene7785__FABP1,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP7
Gene7785__FABP7,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP5
Gene7785__FABP5,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__SLC27A4
Gene7785__SLC27A4,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP6
Gene7785__FABP6,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP4
Gene7785__FABP4,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP12
Gene7785__FABP12,1,Metab__M00010_c
Metab__M00010_e,1,Gene7785__FABP9
Gene7785__FABP9,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__ACOT7
Gene7786__ACOT7,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__ACOT2
Gene7786__ACOT2,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__BAAT
Gene7786__BAAT,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__ACOT4
Gene7786__ACOT4,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__ACOT1
Gene7786__ACOT1,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__ACOT6
Gene7786__ACOT6,1,Metab__M00010_c
Metab__M00012_c,1,Gene7786__AC098591.2
Gene7786__AC098591.2,1,Metab__M00010_c
Metab__HMDB0002823_c,1,Gene7787__ACSL4
Gene7787__ACSL4,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__ACSBG1
Gene7787__ACSBG1,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__ACSL3
Gene7787__ACSL3,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__ACSBG2
Gene7787__ACSBG2,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__SLC27A2
Gene7787__SLC27A2,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__ACSL1
Gene7787__ACSL1,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__ACSL6
Gene7787__ACSL6,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7787__ACSL5
Gene7787__ACSL5,1,Metab__M00343_c
Metab__HMDB0002823_c,1,Gene7788__ABCA1
Gene7788__ABCA1,1,Metab__HMDB0002823_e
Metab__M00260_e,1,Gene7789__SLC27A6
Gene7789__SLC27A6,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP3
Gene7789__FABP3,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__SLC27A1
Gene7789__SLC27A1,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__CD36
Gene7789__CD36,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__SLC27A3
Gene7789__SLC27A3,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP2
Gene7789__FABP2,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP1
Gene7789__FABP1,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP7
Gene7789__FABP7,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP5
Gene7789__FABP5,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__SLC27A4
Gene7789__SLC27A4,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP6
Gene7789__FABP6,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP4
Gene7789__FABP4,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP12
Gene7789__FABP12,1,Metab__M00260_c
Metab__M00260_e,1,Gene7789__FABP9
Gene7789__FABP9,1,Metab__M00260_c
Metab__M00260_c,1,Gene7790__ACSL4
Gene7790__ACSL4,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__ACSBG1
Gene7790__ACSBG1,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__ACSL3
Gene7790__ACSL3,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__ACSBG2
Gene7790__ACSBG2,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__SLC27A2
Gene7790__SLC27A2,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__ACSL1
Gene7790__ACSL1,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__ACSL6
Gene7790__ACSL6,1,Metab__HMDB0060207_c
Metab__M00260_c,1,Gene7790__ACSL5
Gene7790__ACSL5,1,Metab__HMDB0060207_c
Metab__gbside_hs_l,1,Gene7791__HEXB
Gene7791__HEXB,1,Metab__acgal_l
Gene7791__HEXB,1,Metab__thcrm_hs_l
Metab__gbside_hs_l,1,Gene7791__HEXD
Gene7791__HEXD,1,Metab__acgal_l
Gene7791__HEXD,1,Metab__thcrm_hs_l
Metab__gbside_hs_l,1,Gene7791__HEXA
Gene7791__HEXA,1,Metab__acgal_l
Gene7791__HEXA,1,Metab__thcrm_hs_l
Metab__HMDB0001176_c,1,Gene7792__ST3GAL1
Metab__galgbside_hs_c,1,Gene7792__ST3GAL1
Gene7792__ST3GAL1,1,Metab__HMDB0000095_c
Gene7792__ST3GAL1,1,Metab__M02491_c
Metab__HMDB0001176_c,1,Gene7792__ST3GAL4
Metab__galgbside_hs_c,1,Gene7792__ST3GAL4
Gene7792__ST3GAL4,1,Metab__HMDB0000095_c
Gene7792__ST3GAL4,1,Metab__M02491_c
Metab__HMDB0001176_c,1,Gene7792__ST3GAL2
Metab__galgbside_hs_c,1,Gene7792__ST3GAL2
Gene7792__ST3GAL2,1,Metab__HMDB0000095_c
Gene7792__ST3GAL2,1,Metab__M02491_c
Metab__galgluside_hs_c,1,Gene7793__B4GALNT1
Metab__udpacgal_c,1,Gene7793__B4GALNT1
Gene7793__B4GALNT1,1,Metab__ga2_hs_c
Metab__HMDB0000302_c,1,Gene7794__B3GALT4
Metab__ga2_hs_c,1,Gene7794__B3GALT4
Gene7794__B3GALT4,1,Metab__ga1_hs_c
Metab__ga1_hs_c,1,Gene7795__LCT
Gene7795__LCT,1,Metab__HMDB0000143_c
Gene7795__LCT,1,Metab__ga2_hs_c
Metab__ga1_hs_c,1,Gene7795__GLB1L
Gene7795__GLB1L,1,Metab__HMDB0000143_c
Gene7795__GLB1L,1,Metab__ga2_hs_c
Metab__ga1_hs_c,1,Gene7795__GLB1
Gene7795__GLB1,1,Metab__HMDB0000143_c
Gene7795__GLB1,1,Metab__ga2_hs_c
Metab__HMDB0002166_e,1,Gene7796__orphanReac3AIBSYMPt
Gene7796__orphanReac3AIBSYMPt,1,Metab__HMDB0002166_c
Metab__HMDB0004264_e,1,Gene7797__orphanReacC14771UPKt
Gene7797__orphanReacC14771UPKt,1,Metab__HMDB0004264_c
Metab__HMDB0012535_e,1,Gene7798__orphanReacCE1243UPKt
Gene7798__orphanReacCE1243UPKt,1,Metab__HMDB0012535_c
Metab__sphmyln18118_hs_c,1,Gene7799__ABCB1
Gene7799__ABCB1,1,Metab__sphmyln18118_hs_e
Metab__sphmyln18118_hs_c,1,Gene7799__ABCC1
Gene7799__ABCC1,1,Metab__sphmyln18118_hs_e
Metab__sphmyln181181_hs_c,1,Gene7800__ABCB1
Gene7800__ABCB1,1,Metab__sphmyln181181_hs_e
